price,volume,hour,date,side
211999.97,0.04338237,4,2019-09-06,sell
211999.98,0.08704026,4,2019-09-06,sell
212000.00,0.01108682,4,2019-09-06,sell
210834.92,0.00019000,4,2019-09-06,buy
212000.00,0.00500759,4,2019-09-06,sell
210884.77,0.15015172,4,2019-09-06,buy
210951.14,0.00093815,4,2019-09-06,buy
210959.80,0.00081112,4,2019-09-06,buy
211999.98,0.00094340,4,2019-09-06,sell
211984.49,0.00023587,4,2019-09-06,sell
210980.20,0.00010000,4,2019-09-06,buy
211011.47,0.00150639,4,2019-09-06,buy
211014.48,0.02707478,4,2019-09-06,buy
211014.07,0.02707478,4,2019-09-06,buy
211008.47,0.02751711,4,2019-09-06,buy
211984.00,0.00022219,4,2019-09-06,sell
211037.46,0.01896547,4,2019-09-06,buy
211037.06,0.01015649,4,2019-09-06,buy
211057.42,0.00050000,4,2019-09-06,buy
211097.86,0.04856565,4,2019-09-06,buy
211112.59,0.00104892,4,2019-09-06,buy
211698.75,0.00072080,7,2019-09-06,buy
211699.06,0.00950000,7,2019-09-06,buy
211699.12,0.00950000,7,2019-09-06,buy
211699.95,0.03803658,7,2019-09-06,buy
211780.93,0.00015247,8,2019-09-06,buy
211501.02,0.00073283,8,2019-09-06,buy
211536.09,0.09083132,8,2019-09-06,buy
211592.14,0.00944100,8,2019-09-06,buy
212796.96,0.00046993,8,2019-09-06,sell
211594.09,0.01344905,8,2019-09-06,buy
211595.06,0.00014929,8,2019-09-06,buy
211601.26,0.00614381,8,2019-09-06,buy
211613.47,0.00998869,8,2019-09-06,buy
211619.54,0.01079580,8,2019-09-06,buy
211622.55,0.00109513,8,2019-09-06,buy
211687.91,0.00427936,8,2019-09-06,buy
212643.81,0.00070540,8,2019-09-06,sell
211501.24,0.06226527,8,2019-09-06,buy
212650.00,0.00023513,8,2019-09-06,sell
212700.00,0.00023507,8,2019-09-06,sell
212699.99,0.00047438,9,2019-09-06,sell
211647.79,0.00307115,9,2019-09-06,buy
212796.96,0.00028185,9,2019-09-06,sell
212750.00,0.00047004,9,2019-09-06,sell
212799.97,0.02039484,9,2019-09-06,sell
211694.90,0.00950000,9,2019-09-06,buy
212797.04,0.00060254,9,2019-09-06,sell
212796.96,0.00057229,9,2019-09-06,sell
211694.94,0.03080000,9,2019-09-06,buy
212796.96,0.00037649,9,2019-09-06,sell
212797.04,0.00008127,9,2019-09-06,sell
212796.96,0.00030020,9,2019-09-06,sell
212796.96,0.00025016,9,2019-09-06,sell
211507.47,0.00145249,9,2019-09-06,buy
211501.46,0.00093189,9,2019-09-06,buy
211550.00,0.00333056,9,2019-09-06,buy
212797.40,0.00027582,10,2019-09-06,sell
212800.00,0.02349614,10,2019-09-06,sell
212800.00,0.03054511,10,2019-09-06,sell
211802.21,0.00027346,10,2019-09-06,buy
211802.24,0.00008698,10,2019-09-06,buy
212800.00,0.01174812,10,2019-09-06,sell
212800.00,0.01881110,10,2019-09-06,sell
212800.00,0.00734519,10,2019-09-06,sell
212801.44,0.00060275,10,2019-09-06,sell
212850.00,0.00473425,10,2019-09-06,sell
211833.97,0.00475157,10,2019-09-06,buy
212300.01,0.00002371,10,2019-09-06,buy
212300.01,0.00284468,10,2019-09-06,buy
212850.00,0.00780442,10,2019-09-06,sell
212300.05,0.00023706,10,2019-09-06,buy
212400.01,0.00100000,10,2019-09-06,buy
212490.01,0.00189476,10,2019-09-06,buy
212850.00,0.00516796,10,2019-09-06,sell
212850.00,0.00017003,10,2019-09-06,sell
212850.00,0.00212334,10,2019-09-06,sell
212850.00,0.00093963,10,2019-09-06,sell
212855.00,0.01103120,10,2019-09-06,sell
212855.00,0.01396880,10,2019-09-06,sell
212875.00,0.00082208,10,2019-09-06,sell
212890.00,0.00012213,10,2019-09-06,sell
212896.59,0.01487588,10,2019-09-06,sell
212900.00,0.00010000,10,2019-09-06,sell
212900.95,0.00169868,10,2019-09-06,sell
212900.95,0.00117768,10,2019-09-06,sell
212940.97,0.00351868,10,2019-09-06,sell
212700.00,0.00470146,10,2019-09-06,buy
212000.04,0.04006324,10,2019-09-06,buy
212000.03,0.00082949,10,2019-09-06,buy
212940.97,0.00042059,10,2019-09-06,sell
212033.81,0.01424126,10,2019-09-06,buy
212940.97,0.00042970,10,2019-09-06,sell
212066.63,0.00513437,10,2019-09-06,buy
212066.64,0.00303746,10,2019-09-06,buy
212940.97,0.00777281,10,2019-09-06,sell
212059.78,0.00054167,10,2019-09-06,buy
212940.97,0.00046961,10,2019-09-06,sell
212268.88,0.00045746,10,2019-09-06,buy
212268.88,0.00002371,10,2019-09-06,buy
212268.88,0.00004742,10,2019-09-06,buy
212268.89,0.00010907,10,2019-09-06,buy
212940.97,0.00007044,10,2019-09-06,sell
212268.88,0.00002604,10,2019-09-06,buy
212268.88,0.00002680,10,2019-09-06,buy
212268.89,0.00002827,10,2019-09-06,buy
212940.97,0.00008030,10,2019-09-06,sell
212268.88,0.00002471,10,2019-09-06,buy
212940.97,0.00123787,10,2019-09-06,sell
212995.00,0.00164324,10,2019-09-06,sell
212998.97,0.00313337,10,2019-09-06,sell
212268.88,0.00002461,10,2019-09-06,buy
212268.89,0.00002765,10,2019-09-06,buy
212268.89,0.00549062,10,2019-09-06,buy
212268.88,0.00002746,10,2019-09-06,buy
212268.88,0.00002727,10,2019-09-06,buy
212998.97,0.00013038,11,2019-09-06,sell
212998.97,0.00469486,11,2019-09-06,sell
212268.88,0.00023710,11,2019-09-06,buy
212268.89,0.00023710,11,2019-09-06,buy
212268.88,0.01258020,11,2019-09-06,buy
213600.03,0.00100000,13,2019-09-06,buy
213600.04,0.00022000,13,2019-09-06,buy
213600.16,0.00908991,13,2019-09-06,buy
214898.77,0.64635423,13,2019-09-06,sell
214898.76,0.35908568,13,2019-09-06,sell
214898.79,0.06867723,13,2019-09-06,sell
214898.87,0.12026014,13,2019-09-06,sell
214920.00,0.00483901,13,2019-09-06,sell
214999.00,0.00282611,13,2019-09-06,sell
214996.40,0.22342598,13,2019-09-06,sell
215200.39,0.02300000,13,2019-09-06,sell
215290.00,0.34520000,13,2019-09-06,sell
215300.22,0.00012726,13,2019-09-06,sell
215499.07,0.10000000,13,2019-09-06,sell
215499.08,0.02479042,13,2019-09-06,sell
215500.00,0.00498139,13,2019-09-06,sell
215596.74,0.56306684,13,2019-09-06,sell
213600.17,0.00605001,13,2019-09-06,buy
215584.93,0.02725608,13,2019-09-06,sell
213600.22,0.50000000,13,2019-09-06,buy
215407.60,0.00232118,13,2019-09-06,sell
213683.89,0.04414700,13,2019-09-06,buy
215279.34,0.09622535,13,2019-09-06,sell
215261.18,0.17041976,13,2019-09-06,sell
215261.17,0.24767700,13,2019-09-06,sell
215261.17,0.02179929,13,2019-09-06,sell
213759.59,0.03330501,13,2019-09-06,buy
215291.17,0.00278692,13,2019-09-06,sell
214012.10,0.00010348,13,2019-09-06,buy
214012.10,0.00471000,13,2019-09-06,buy
214015.13,0.00564377,13,2019-09-06,buy
214015.13,0.00140766,13,2019-09-06,buy
214006.04,0.00056441,13,2019-09-06,buy
214003.03,0.55373627,13,2019-09-06,buy
214003.03,0.04626373,13,2019-09-06,buy
214000.00,0.00364011,13,2019-09-06,buy
214000.00,0.01972438,13,2019-09-06,buy
214000.00,0.00090655,13,2019-09-06,buy
213765.20,0.11936907,13,2019-09-06,buy
214000.00,0.00009346,13,2019-09-06,sell
215200.00,0.00009294,13,2019-09-06,sell
215250.00,0.00009292,13,2019-09-06,sell
215300.00,0.00100000,13,2019-09-06,sell
215545.74,0.02349101,13,2019-09-06,sell
213767.82,0.01000000,13,2019-09-06,buy
213782.51,0.00047680,13,2019-09-06,buy
215029.02,0.00232527,13,2019-09-06,sell
213832.90,0.01446065,13,2019-09-06,buy
214500.00,0.00009325,13,2019-09-06,sell
215167.77,0.01152588,13,2019-09-06,sell
213835.92,0.00094142,13,2019-09-06,buy
215041.00,0.01069563,13,2019-09-06,sell
213865.29,0.00297918,13,2019-09-06,buy
213867.91,0.33283034,13,2019-09-06,buy
214938.19,0.00465250,13,2019-09-06,sell
213728.33,0.07518896,13,2019-09-06,buy
213728.74,0.02313506,13,2019-09-06,buy
213725.73,0.01985370,13,2019-09-06,buy
213728.75,0.00024500,13,2019-09-06,buy
213728.76,0.00217462,13,2019-09-06,buy
213728.76,0.00500000,13,2019-09-06,buy
215064.25,0.00139493,13,2019-09-06,sell
213705.01,0.00011304,13,2019-09-06,buy
214896.45,0.27771025,13,2019-09-06,sell
214896.46,0.05137406,13,2019-09-06,sell
213705.01,0.00189478,13,2019-09-06,buy
214896.18,0.00136131,13,2019-09-06,sell
213705.04,0.00706495,13,2019-09-06,buy
214813.39,0.00557907,13,2019-09-06,sell
213705.05,0.00922472,13,2019-09-06,buy
213601.00,0.00140449,13,2019-09-06,buy
213705.00,0.02339674,13,2019-09-06,buy
213600.33,0.00013109,13,2019-09-06,buy
213600.05,0.00117767,13,2019-09-06,buy
213500.00,0.00889930,13,2019-09-06,buy
213500.00,0.02417846,13,2019-09-06,buy
213117.70,0.10102985,13,2019-09-06,buy
213116.09,0.00231000,13,2019-09-06,buy
213129.04,0.01793870,13,2019-09-06,buy
213130.67,0.00472266,13,2019-09-06,buy
213133.90,0.00500000,13,2019-09-06,buy
214439.97,0.12590936,13,2019-09-06,sell
214439.97,0.18651795,13,2019-09-06,sell
214439.97,0.07789172,13,2019-09-06,buy
214439.97,0.09326619,13,2019-09-06,sell
214439.97,0.00018164,13,2019-09-06,sell
213116.20,0.00908257,13,2019-09-06,buy
214439.97,0.00904048,13,2019-09-06,sell
213116.11,0.03089525,13,2019-09-06,buy
214439.74,0.00634563,13,2019-09-06,sell
213116.11,0.00874940,13,2019-09-06,buy
214412.50,0.03583954,13,2019-09-06,sell
214000.00,0.05536876,13,2019-09-06,sell
214409.57,0.00186559,13,2019-09-06,sell
213116.11,0.02570250,13,2019-09-06,buy
214439.95,0.00430755,13,2019-09-06,sell
214437.38,0.00366541,13,2019-09-06,sell
213999.00,0.00100000,13,2019-09-06,sell
213116.11,0.00004723,13,2019-09-06,buy
214875.81,0.00011635,13,2019-09-06,sell
213365.48,0.07000000,14,2019-09-06,buy
213999.97,0.00093458,14,2019-09-06,sell
214000.00,0.02642533,14,2019-09-06,sell
213359.03,0.00400000,14,2019-09-06,buy
213359.03,0.00437194,14,2019-09-06,buy
213359.07,0.00070000,14,2019-09-06,buy
213359.03,0.00100000,14,2019-09-06,buy
213999.97,0.00058869,14,2019-09-06,sell
213362.08,0.23587663,14,2019-09-06,buy
213996.96,0.00163157,14,2019-09-06,sell
213500.00,0.00024516,14,2019-09-06,buy
213500.00,0.01415676,14,2019-09-06,buy
213500.00,0.00440824,14,2019-09-06,buy
213500.00,0.00253412,14,2019-09-06,buy
213996.96,0.00108855,14,2019-09-06,sell
213994.44,0.00057917,14,2019-09-06,sell
213997.04,0.00700945,14,2019-09-06,sell
213997.04,0.00210730,14,2019-09-06,sell
213999.97,0.01958952,14,2019-09-06,sell
213510.00,0.00023419,14,2019-09-06,buy
213500.00,0.00805681,14,2019-09-06,buy
213996.96,0.00093459,14,2019-09-06,sell
213500.01,0.02006600,14,2019-09-06,buy
213500.01,0.00880600,14,2019-09-06,buy
213500.01,0.00039165,14,2019-09-06,buy
213995.99,0.00009855,14,2019-09-06,sell
213500.02,0.00023573,14,2019-09-06,buy
213500.00,0.00378305,14,2019-09-06,buy
213995.96,0.00033187,14,2019-09-06,sell
213996.04,0.00052436,14,2019-09-06,sell
213997.40,0.00130359,14,2019-09-06,sell
213996.04,0.00060409,14,2019-09-06,sell
213998.97,0.00089609,14,2019-09-06,sell
213500.00,0.03235919,14,2019-09-06,buy
213305.99,0.00010550,14,2019-09-06,buy
213305.99,0.00728919,14,2019-09-06,buy
213500.00,0.02346604,14,2019-09-06,sell
213305.99,0.00432557,14,2019-09-06,buy
213250.01,0.00492712,14,2019-09-06,buy
213250.01,0.02000000,14,2019-09-06,buy
213500.00,0.00442703,14,2019-09-06,sell
213250.00,0.00049121,14,2019-09-06,buy
213100.01,0.07380272,14,2019-09-06,buy
213250.00,0.00843128,14,2019-09-06,buy
213500.00,0.05512881,14,2019-09-06,sell
213500.00,0.00077283,14,2019-09-06,sell
213500.00,0.00716628,14,2019-09-06,sell
213500.00,0.03538759,14,2019-09-06,sell
213100.01,0.00332203,14,2019-09-06,buy
213100.00,0.00047383,14,2019-09-06,buy
213002.01,0.00443016,14,2019-09-06,buy
213100.00,0.00053138,14,2019-09-06,buy
213002.01,0.00142711,14,2019-09-06,buy
213986.99,0.00049134,14,2019-09-06,sell
213987.07,0.01256568,14,2019-09-06,sell
213986.99,0.00664619,14,2019-09-06,sell
213990.00,0.00181742,14,2019-09-06,sell
213002.01,0.33727755,14,2019-09-06,buy
213000.00,0.00550391,14,2019-09-06,buy
213002.00,0.00253519,14,2019-09-06,buy
213000.00,0.00307161,15,2019-09-06,buy
213750.00,0.00209424,15,2019-09-06,sell
213000.31,0.00023628,15,2019-09-06,buy
213897.40,0.00128575,15,2019-09-06,sell
213750.00,0.00040576,15,2019-09-06,sell
213900.00,0.00935017,15,2019-09-06,sell
213986.99,0.00232506,15,2019-09-06,sell
213987.07,0.00065759,15,2019-09-06,sell
213987.07,0.00236311,15,2019-09-06,sell
213986.99,0.00130749,15,2019-09-06,sell
213990.00,0.01840193,15,2019-09-06,sell
213500.01,0.00189400,15,2019-09-06,buy
213500.00,0.00020740,15,2019-09-06,buy
213500.01,0.00229705,15,2019-09-06,buy
213001.09,0.00807487,15,2019-09-06,buy
213990.00,0.00158930,15,2019-09-06,sell
213987.07,0.00174298,15,2019-09-06,sell
213021.88,0.00061885,15,2019-09-06,buy
213987.07,0.00065425,15,2019-09-06,sell
213100.04,0.00612351,15,2019-09-06,buy
213100.09,0.00239310,15,2019-09-06,buy
213897.40,0.00083691,15,2019-09-06,sell
213587.99,0.00057426,15,2019-09-06,sell
213900.00,0.00373227,15,2019-09-06,sell
213900.00,0.00023375,15,2019-09-06,sell
213587.99,0.00706882,15,2019-09-06,buy
213601.00,0.01050000,15,2019-09-06,buy
213601.00,0.02392395,15,2019-09-06,buy
213587.99,0.09307605,15,2019-09-06,buy
213130.66,0.04334700,15,2019-09-06,buy
213899.99,0.00116877,15,2019-09-06,sell
213899.99,0.00046008,15,2019-09-06,sell
213200.02,0.04181500,15,2019-09-06,buy
213970.99,0.00297486,15,2019-09-06,sell
213984.39,0.00082996,15,2019-09-06,sell
213986.99,0.00086859,15,2019-09-06,sell
213986.99,0.00082433,15,2019-09-06,sell
213986.99,0.00062750,15,2019-09-06,sell
213987.07,0.00151758,15,2019-09-06,sell
213987.40,0.00290408,15,2019-09-06,sell
214101.00,0.02368375,15,2019-09-06,sell
214885.40,0.00231286,15,2019-09-06,sell
214835.59,0.00039090,15,2019-09-06,sell
213900.00,0.00046751,15,2019-09-06,buy
213164.60,0.00000249,15,2019-09-06,buy
213184.18,0.00080319,15,2019-09-06,buy
213550.00,0.00055000,15,2019-09-06,sell
213700.00,0.00047101,15,2019-09-06,buy
213700.00,0.00020000,15,2019-09-06,buy
213196.29,0.00084686,16,2019-09-06,buy
214805.71,0.00004208,16,2019-09-06,sell
213200.00,0.00050000,16,2019-09-06,buy
213200.01,0.00500000,16,2019-09-06,buy
213200.01,0.00040000,16,2019-09-06,buy
214300.00,0.00004666,16,2019-09-06,sell
214300.00,0.00019813,16,2019-09-06,sell
213850.00,0.00026000,16,2019-09-06,buy
214350.00,0.00027992,16,2019-09-06,sell
214000.00,0.00552200,16,2019-09-06,buy
214000.00,0.01080000,16,2019-09-06,buy
214350.00,0.00181012,16,2019-09-06,sell
214600.22,0.07274923,16,2019-09-06,sell
214000.00,0.02803739,16,2019-09-06,buy
214000.00,0.00042566,16,2019-09-06,buy
214000.00,0.00004469,16,2019-09-06,buy
214000.00,0.00588367,16,2019-09-06,buy
214000.00,0.01998300,16,2019-09-06,buy
214458.83,0.00252650,16,2019-09-06,sell
214000.00,0.00300000,16,2019-09-06,buy
214000.00,0.48846481,16,2019-09-06,buy
214438.33,0.00011407,16,2019-09-06,sell
214000.00,0.00186916,16,2019-09-06,buy
214000.00,0.63785047,16,2019-09-06,buy
214432.61,0.04233032,16,2019-09-06,sell
213650.70,0.00123433,16,2019-09-06,buy
213999.97,0.00025813,16,2019-09-06,sell
213650.70,0.00344621,16,2019-09-06,buy
213400.00,0.00234302,16,2019-09-06,buy
213202.00,0.02295007,16,2019-09-06,buy
213200.00,0.05628518,16,2019-09-06,buy
213200.00,0.00368762,16,2019-09-06,buy
213125.00,0.11730206,16,2019-09-06,buy
213100.02,0.00090568,16,2019-09-06,buy
213100.00,0.00234632,16,2019-09-06,buy
213003.04,0.00873384,16,2019-09-06,buy
213003.03,0.03419599,16,2019-09-06,buy
213000.02,0.00039024,16,2019-09-06,buy
213000.00,0.14054589,16,2019-09-06,buy
213000.00,0.00379309,16,2019-09-06,buy
214117.17,0.00419316,16,2019-09-06,buy
213000.00,0.03500000,16,2019-09-06,buy
213000.01,0.00016540,16,2019-09-06,buy
214110.00,0.00326935,16,2019-09-06,sell
213000.01,0.00200000,16,2019-09-06,buy
214111.00,0.00118631,16,2019-09-06,sell
214110.00,0.01558875,16,2019-09-06,sell
214139.04,0.00097269,16,2019-09-06,sell
213000.01,0.00211297,16,2019-09-06,buy
214136.56,0.00081132,16,2019-09-06,sell
214093.97,0.00145133,16,2019-09-06,sell
213000.02,0.00234742,16,2019-09-06,buy
213500.02,0.00137128,16,2019-09-06,buy
214167.45,0.05603092,16,2019-09-06,sell
213500.02,0.01909711,16,2019-09-06,buy
213000.02,0.04359089,16,2019-09-06,buy
213000.03,0.12000000,16,2019-09-06,buy
213000.04,0.33098335,16,2019-09-06,buy
214507.77,0.01882300,16,2019-09-06,sell
214440.58,0.00048652,16,2019-09-06,sell
213000.08,0.00858369,16,2019-09-06,buy
213002.69,0.00194471,16,2019-09-06,buy
214378.36,0.00230626,16,2019-09-06,sell
214357.70,0.03428848,16,2019-09-06,sell
213017.79,0.00009305,16,2019-09-06,buy
213017.79,0.01174419,16,2019-09-06,buy
213032.06,0.00222464,16,2019-09-06,buy
213080.08,0.01413602,16,2019-09-06,buy
213083.10,0.00094475,16,2019-09-06,buy
214165.19,0.00070987,16,2019-09-06,sell
213091.32,0.02100000,16,2019-09-06,buy
213085.71,0.01473534,16,2019-09-06,buy
213085.71,0.02700000,16,2019-09-06,buy
213085.71,0.00047237,16,2019-09-06,buy
213088.31,0.05841202,16,2019-09-06,buy
213085.71,0.11673707,16,2019-09-06,buy
213085.71,0.10222104,16,2019-09-06,buy
213082.70,0.54062987,16,2019-09-06,buy
214257.74,0.12558642,16,2019-09-06,sell
214257.75,0.22605555,16,2019-09-06,sell
214257.77,0.13884310,16,2019-09-06,sell
213020.40,0.09984037,16,2019-09-06,buy
213040.00,0.00234698,16,2019-09-06,buy
213019.99,0.04869441,16,2019-09-06,buy
214153.91,0.00240948,16,2019-09-06,sell
214123.92,0.00186808,16,2019-09-06,sell
214099.49,0.00136058,16,2019-09-06,sell
213024.01,0.00047251,16,2019-09-06,buy
214211.74,0.00466828,16,2019-09-06,sell
213500.02,0.00004715,16,2019-09-06,buy
213500.02,0.00100000,16,2019-09-06,buy
214273.35,0.01056148,17,2019-09-06,sell
214273.34,0.00711294,17,2019-09-06,sell
213501.02,0.00047145,17,2019-09-06,buy
214264.50,0.00569618,17,2019-09-06,sell
214264.47,0.00363808,17,2019-09-06,sell
213501.02,0.00003301,17,2019-09-06,buy
214228.83,0.00071984,17,2019-09-06,sell
214228.79,0.00140037,17,2019-09-06,sell
213501.02,0.04713463,17,2019-09-06,buy
213501.02,0.04399929,17,2019-09-06,buy
213501.00,0.43474050,17,2019-09-06,buy
214210.96,0.01587220,17,2019-09-06,sell
213500.01,0.00093679,17,2019-09-06,buy
213500.00,0.01242697,17,2019-09-06,buy
213100.00,0.00009385,17,2019-09-06,buy
213001.01,0.00154239,17,2019-09-06,buy
213001.01,0.05073919,17,2019-09-06,buy
213492.20,0.00023420,17,2019-09-06,sell
213001.01,0.00094865,17,2019-09-06,buy
213001.01,0.02116141,17,2019-09-06,buy
213492.20,0.00040667,17,2019-09-06,sell
213001.01,0.00027600,17,2019-09-06,buy
213001.01,0.00055000,17,2019-09-06,buy
213001.01,0.00025046,17,2019-09-06,buy
213492.20,0.00444981,17,2019-09-06,sell
213001.01,0.00244994,17,2019-09-06,buy
213001.00,0.00469482,17,2019-09-06,buy
213001.00,0.02335431,17,2019-09-06,buy
213000.00,0.25977982,17,2019-09-06,buy
213000.00,0.14743337,17,2019-09-06,buy
213000.02,0.05602880,17,2019-09-06,buy
213000.02,0.02634143,17,2019-09-06,buy
213000.02,0.02968737,17,2019-09-06,buy
213000.00,0.14084508,17,2019-09-06,buy
213000.00,0.01408451,17,2019-09-06,buy
213000.00,0.00938968,17,2019-09-06,buy
213000.00,0.00234742,17,2019-09-06,buy
213001.00,0.00085914,17,2019-09-06,sell
213001.00,0.02214086,17,2019-09-06,buy
213000.00,0.00790206,17,2019-09-06,buy
213000.00,0.00009390,17,2019-09-06,buy
213000.00,0.27378809,17,2019-09-06,buy
213000.00,0.00234742,17,2019-09-06,buy
213000.00,0.00429108,17,2019-09-06,buy
212890.45,0.01912874,17,2019-09-06,buy
212800.00,0.00066260,17,2019-09-06,buy
212750.00,0.00235018,17,2019-09-06,buy
212600.00,0.00066313,17,2019-09-06,buy
212510.77,0.00290427,17,2019-09-06,buy
212510.77,0.00429108,17,2019-09-06,buy
212510.79,0.07466925,17,2019-09-06,buy
212510.77,0.22291064,17,2019-09-06,buy
212500.00,0.00470589,17,2019-09-06,buy
212500.00,0.00235295,17,2019-09-06,buy
212500.00,0.00020200,17,2019-09-06,buy
212500.00,0.00094118,17,2019-09-06,buy
212500.00,0.00607118,17,2019-09-06,sell
212500.00,0.00804647,17,2019-09-06,buy
212200.01,0.00286993,17,2019-09-06,buy
212097.00,0.04869645,17,2019-09-06,buy
212078.35,0.01886096,17,2019-09-06,buy
212069.06,0.00457399,17,2019-09-06,buy
212000.00,0.00376517,17,2019-09-06,buy
213430.24,0.01874149,17,2019-09-06,sell
212001.02,0.00142600,17,2019-09-06,buy
212990.98,0.00469503,17,2019-09-06,sell
212982.14,0.00016149,17,2019-09-06,sell
212973.34,0.01173856,17,2019-09-06,sell
212973.34,0.00492428,17,2019-09-06,sell
212001.02,0.00799907,17,2019-09-06,buy
212000.00,0.00095182,17,2019-09-06,buy
212000.00,0.00094340,17,2019-09-06,buy
212000.00,0.02830189,17,2019-09-06,buy
212000.00,0.00235850,17,2019-09-06,buy
212000.00,0.00471526,17,2019-09-06,buy
212000.00,0.00274273,17,2019-09-06,buy
212000.00,0.00197598,17,2019-09-06,buy
212000.00,0.00031133,17,2019-09-06,buy
212000.00,0.00060453,17,2019-09-06,buy
212000.00,0.00185601,17,2019-09-06,buy
212000.00,0.01229494,17,2019-09-06,buy
212000.00,0.00471699,17,2019-09-06,buy
212000.00,0.11264151,17,2019-09-06,buy
211997.37,0.00047171,17,2019-09-06,buy
211789.00,0.00141651,17,2019-09-06,buy
211996.96,0.02122672,17,2019-09-06,buy
211600.90,0.00378071,17,2019-09-06,sell
211500.00,0.00330970,17,2019-09-06,buy
211500.00,0.00027826,17,2019-09-06,buy
211500.00,0.00472814,17,2019-09-06,buy
211500.00,0.00085694,17,2019-09-06,sell
211449.77,0.00354695,17,2019-09-06,sell
211200.01,0.00988071,17,2019-09-06,sell
211200.01,0.04976000,17,2019-09-06,sell
211200.00,0.01135891,17,2019-09-06,buy
211199.99,0.25804926,17,2019-09-06,buy
211100.00,0.01521989,17,2019-09-06,buy
211990.98,0.01789288,17,2019-09-06,sell
211100.00,0.00788404,17,2019-09-06,buy
211001.00,0.04500000,17,2019-09-06,buy
204000.00,0.01552042,17,2019-09-06,sell
203999.97,0.00964314,17,2019-09-06,sell
204000.00,0.00490196,17,2019-09-06,sell
204000.00,0.00119469,17,2019-09-06,sell
204000.00,0.00002861,17,2019-09-06,sell
208004.73,0.02586816,17,2019-09-06,sell
208004.76,0.01620385,17,2019-09-06,sell
206131.68,0.00067918,17,2019-09-06,sell
205565.08,0.00092428,17,2019-09-06,sell
206115.81,0.00012129,17,2019-09-06,sell
203200.00,0.00246063,17,2019-09-06,buy
203500.00,0.00491401,17,2019-09-06,buy
203006.01,0.00066131,17,2019-09-06,buy
203006.00,0.00985193,17,2019-09-06,buy
203005.03,0.00689166,17,2019-09-06,buy
203005.03,0.00689166,17,2019-09-06,buy
203005.01,0.06730788,17,2019-09-06,buy
205000.00,0.03200000,17,2019-09-06,buy
205882.32,0.24281441,17,2019-09-06,sell
205000.00,0.02467805,17,2019-09-06,buy
206195.07,0.02182399,17,2019-09-06,sell
205880.38,0.04608589,17,2019-09-06,buy
206194.93,0.00484978,17,2019-09-06,sell
205963.88,0.00157795,17,2019-09-06,sell
203510.02,0.00760006,17,2019-09-06,buy
204800.00,0.00089512,17,2019-09-06,buy
203500.00,0.12530713,17,2019-09-06,buy
203500.00,0.49140050,17,2019-09-06,buy
203200.01,0.00984252,17,2019-09-06,buy
203200.01,0.02481688,17,2019-09-06,buy
203200.00,0.12000000,17,2019-09-06,buy
203015.00,0.00172402,17,2019-09-06,buy
203005.01,0.13269212,17,2019-09-06,buy
203005.00,0.12894399,17,2019-09-06,buy
203000.00,0.00197045,17,2019-09-06,buy
203000.00,0.00985222,17,2019-09-06,buy
202800.00,0.00246549,17,2019-09-06,buy
202799.78,0.07900840,17,2019-09-06,buy
202600.00,0.00493584,17,2019-09-06,buy
202580.13,0.12488886,17,2019-09-06,buy
202560.00,0.06226945,17,2019-09-06,buy
202550.00,0.00172797,17,2019-09-06,buy
202501.00,0.00740738,17,2019-09-06,buy
202500.00,0.00370371,17,2019-09-06,buy
202500.00,0.01234568,17,2019-09-06,buy
202500.00,0.04426475,17,2019-09-06,buy
202500.00,0.01233042,17,2019-09-06,buy
202365.90,0.10305096,17,2019-09-06,buy
202200.61,1.35131373,17,2019-09-06,buy
202199.77,0.01224721,17,2019-09-06,buy
202199.00,2.09748837,17,2019-09-06,buy
202050.00,0.03118041,17,2019-09-06,buy
202050.00,0.01336303,17,2019-09-06,buy
202050.00,0.00395942,17,2019-09-06,buy
202005.00,0.00841564,17,2019-09-06,buy
202002.13,0.00534728,17,2019-09-06,buy
202002.00,0.01485134,17,2019-09-06,buy
202000.00,0.01980199,17,2019-09-06,buy
202000.00,0.00099010,17,2019-09-06,buy
202000.00,0.00538119,17,2019-09-06,buy
202000.00,0.00521288,17,2019-09-06,buy
202000.00,0.00990100,17,2019-09-06,buy
202000.00,0.00430694,17,2019-09-06,buy
202000.00,0.00432311,17,2019-09-06,buy
202000.00,0.00495050,17,2019-09-06,buy
202000.00,0.01485149,17,2019-09-06,buy
202000.00,0.00247525,17,2019-09-06,buy
202000.00,0.01485149,17,2019-09-06,buy
201880.00,0.00049535,17,2019-09-06,buy
201850.00,0.00012386,17,2019-09-06,buy
201680.00,0.00014876,17,2019-09-06,buy
201654.00,0.14876968,17,2019-09-06,buy
201596.00,0.00040031,17,2019-09-06,buy
201559.00,0.00048894,17,2019-09-06,buy
201514.96,0.51622895,17,2019-09-06,buy
201514.96,0.07752845,17,2019-09-06,sell
202004.33,0.00047310,17,2019-09-06,sell
204999.97,0.01986271,17,2019-09-06,sell
204999.98,0.02306412,17,2019-09-06,sell
205000.00,0.00006700,17,2019-09-06,sell
203500.00,0.00665000,17,2019-09-06,sell
205466.07,0.00503271,17,2019-09-06,sell
205000.00,0.01867680,17,2019-09-06,buy
205000.00,0.00193994,17,2019-09-06,buy
205448.12,0.00973482,17,2019-09-06,sell
205000.00,0.00019739,17,2019-09-06,buy
205000.00,0.00598375,17,2019-09-06,buy
